genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_019972775.2	protein_ordered	BDA16919.1	Clu11-IntP2	833	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	391	6.2e-44	148.500	0.944	0.913	26	382		
GCA_019972775.2	protein_ordered	BDA16927.1	Clu32-IntSXT	841	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.8e-138	459.200	0.983	0.937	6	392		
GCA_019972775.2	protein_ordered	BDA16928.1	Clu3-DUF2787	842	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	2.7e-47	158.300	0.979	0.958	6	143		
GCA_019972775.2	protein_ordered	BDA16929.1	Clu29-Hyp2	843	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	2e-34	116.800	0.796	0.641	10	141		
GCA_019972775.2	protein_ordered	BDA16931.1	Clu763-HypAer	845	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	3.9e-16	57.500	0.713	0.670	9	130		
GCA_019972775.2	protein_ordered	BDA18765.1	Clu3-DUF2787	2679	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	139	9.2e-51	169.500	0.950	0.957	6	138		
GCA_019972775.2	protein_ordered	BDA18766.1	Clu29-Hyp2	2680	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	230	1.3e-46	156.400	0.784	0.583	88	221		
GCA_019972775.2	protein_ordered	BDA18768.1	Clu435-Hyp1	2682	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu435-Hyp1	mandatory	118	1.1e-43	146.100	0.958	0.966	1	114		
GCA_019972775.2	protein_ordered	BDA18769.1	Clu2-IntSXT	2683	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	401	6e-185	612.900	1.000	0.995	1	399		
GCA_003014775.1	protein_ordered	AVP84292.1	Clu32-IntSXT	1815	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu32-IntSXT	mandatory	410	1.5e-147	489.700	0.983	0.941	6	391		
GCA_003014775.1	protein_ordered	AVP84293.1	Clu3-DUF2787	1816	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu3-DUF2787	mandatory	148	4.9e-51	170.400	0.993	0.993	1	147		
GCA_003014775.1	protein_ordered	AVP84294.1	Clu29-Hyp2	1817	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu29-Hyp2	mandatory	165	1.5e-45	152.900	0.988	0.988	1	163		
GCA_003014775.1	protein_ordered	AVP84295.1	Clu763-HypAer	1818	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu763-HypAer	mandatory	174	7.6e-114	375.600	1.000	1.000	1	174		
GCA_003014775.1	protein_ordered	AVP84306.1	Clu32-IntSXT	1829	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu32-IntSXT	mandatory	410	2e-146	486.000	0.983	0.941	6	391		
GCA_003014775.1	protein_ordered	AVP84307.1	Clu3-DUF2787	1830	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu3-DUF2787	mandatory	148	6.9e-52	173.100	0.993	0.993	1	147		
GCA_003014775.1	protein_ordered	AVP84308.1	Clu29-Hyp2	1831	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu29-Hyp2	mandatory	165	2.1e-47	158.900	0.988	0.988	1	163		
GCA_003014775.1	protein_ordered	AVP84309.1	Clu763-HypAer	1832	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu763-HypAer	mandatory	174	3.2e-113	373.500	1.000	1.000	1	174		
GCA_003014775.1	protein_ordered	AVP84324.1	Clu32-IntSXT	1848	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu32-IntSXT	mandatory	410	1.5e-147	489.700	0.983	0.941	6	391		
GCA_003014775.1	protein_ordered	AVP84325.1	Clu3-DUF2787	1849	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu3-DUF2787	mandatory	148	1.2e-50	169.100	0.993	0.993	1	147		
GCA_003014775.1	protein_ordered	AVP84326.1	Clu29-Hyp2	1850	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu29-Hyp2	mandatory	165	1.1e-46	156.600	0.982	0.982	1	162		
GCA_003014775.1	protein_ordered	AVP84327.1	Clu763-HypAer	1851	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	2	Clu763-HypAer	mandatory	174	2.6e-112	370.600	1.000	1.000	1	174		
GCA_001643355.2	protein_ordered	UYZ29108.1	Clu763-HypAer	3053	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_001643355.2	protein_ordered	UYZ29109.1	Clu29-Hyp2	3054	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.700	0.970	0.976	1	160		
GCA_001643355.2	protein_ordered	UYZ29110.1	Clu3-DUF2787	3055	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4.1e-52	173.800	0.993	0.993	1	147		
GCA_001643355.2	protein_ordered	UYZ29111.1	Clu2-IntSXT	3056	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.6e-151	501.600	0.992	0.936	6	387		
GCA_019046985.1	protein_ordered	QWZ65214.1	Clu32-IntSXT	1036	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu32-IntSXT	mandatory	437	2.4e-22	77.300	0.878	0.849	14	384		
GCA_019046985.1	protein_ordered	QWZ65225.1	Clu11-IntP2	1048	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu11-IntP2	mandatory	380	5.1e-164	543.600	0.997	0.984	1	374		
GCA_019046985.1	protein_ordered	QWZ65228.1	Clu1-GpiPolB	1051	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu1-GpiPolB	mandatory	957	0.0	1248.900	0.950	0.881	94	936		
GCA_019046985.1	protein_ordered	QWZ65232.1	Clu3-DUF2787	1055	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu3-DUF2787	mandatory	139	1.4e-51	172.100	0.929	0.942	8	138		
GCA_019046985.1	protein_ordered	QWZ65233.1	Clu29-Hyp2	1056	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu29-Hyp2	mandatory	201	3.3e-49	164.800	0.754	0.642	67	195		
GCA_019046985.1	protein_ordered	QWZ65235.1	Clu435-Hyp1	1058	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu435-Hyp1	mandatory	122	1.5e-47	158.500	0.983	0.959	1	117		
GCA_019046985.1	protein_ordered	QWZ65236.1	Clu2-IntSXT	1059	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.875	7.000	1	Clu2-IntSXT	mandatory	401	4.3e-185	613.300	1.000	0.995	1	399		
GCA_019046985.1	protein_ordered	QWZ65923.1	Clu11-IntP2	1791	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	385	7.3e-43	144.900	0.944	0.927	20	376		
GCA_019046985.1	protein_ordered	QWZ65938.1	Clu32-IntSXT	1806	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	408	6.8e-138	457.800	0.980	0.946	6	391		
GCA_019046985.1	protein_ordered	QWZ65939.1	Clu3-DUF2787	1807	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.6e-47	158.900	0.979	0.958	6	143		
GCA_019046985.1	protein_ordered	QWZ65940.1	Clu29-Hyp2	1808	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	2.4e-34	116.400	0.790	0.636	10	140		
GCA_019046985.1	protein_ordered	QWZ65942.1	Clu763-HypAer	1810	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	2.7e-16	57.900	0.718	0.676	9	131		
GCA_016653695.1	protein_ordered	QQQ15199.1	Clu1-GpiPolB	1655	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu1-GpiPolB	mandatory	593	1.9e-250	831.300	0.625	0.938	34	589		
GCA_016653695.1	protein_ordered	QQQ15202.1	Clu3-DUF2787	1658	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	5.4e-52	173.500	0.993	0.993	1	147		
GCA_016653695.1	protein_ordered	QQQ15203.1	Clu29-Hyp2	1659	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	161	1.9e-47	159.100	0.970	0.975	1	157		
GCA_016653695.1	protein_ordered	QQQ15204.1	Clu763-HypAer	1660	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	3.4e-110	363.700	1.000	1.000	1	174		
GCA_016653695.1	protein_ordered	QQQ12842.1	Clu763-HypAer	3298	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	3e-16	57.800	0.713	0.670	9	130		
GCA_016653695.1	protein_ordered	QQQ12844.1	Clu29-Hyp2	3300	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	7.3e-33	111.700	0.784	0.631	10	139		
GCA_016653695.1	protein_ordered	QQQ12845.1	Clu3-DUF2787	3301	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	6.6e-48	160.200	0.979	0.958	6	143		
GCA_016653695.1	protein_ordered	QQQ12846.1	Clu32-IntSXT	3302	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	1.7e-137	456.600	0.983	0.937	6	392		
GCA_016653695.1	protein_ordered	QQQ12848.1	Clu11-IntP2	3304	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	446	2.9e-41	139.700	0.933	0.791	82	434		
GCA_027947655.1	protein_ordered	WCB51313.1	Clu2-IntSXT	1065	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.6e-151	501.600	0.992	0.936	6	387		
GCA_027947655.1	protein_ordered	WCB51314.1	Clu3-DUF2787	1066	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4.1e-52	173.800	0.993	0.993	1	147		
GCA_027947655.1	protein_ordered	WCB51315.1	Clu29-Hyp2	1067	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.700	0.970	0.976	1	160		
GCA_027947655.1	protein_ordered	WCB51316.1	Clu763-HypAer	1068	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_003692675.1	protein_ordered	AYO61777.1	Clu763-HypAer	397	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.6e-114	377.600	1.000	1.000	1	174		
GCA_003692675.1	protein_ordered	AYO61778.1	Clu29-Hyp2	398	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	2.8e-48	161.700	0.970	0.976	1	160		
GCA_003692675.1	protein_ordered	AYO61779.1	Clu3-DUF2787	399	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	3.9e-52	173.800	0.993	0.993	1	147		
GCA_003692675.1	protein_ordered	AYO61780.1	Clu2-IntSXT	400	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.4e-151	501.600	0.992	0.936	6	387		
GCA_024583175.1	protein_ordered	UUM73816.1	Clu11-IntP2	806	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	403	7.5e-44	148.000	0.930	0.873	41	392		
GCA_024583175.1	protein_ordered	UUM73822.1	Clu32-IntSXT	812	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.7e-138	459.000	0.983	0.937	6	392		
GCA_024583175.1	protein_ordered	UUM73823.1	Clu3-DUF2787	813	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.5e-47	158.900	0.979	0.958	6	143		
GCA_024583175.1	protein_ordered	UUM73824.1	Clu29-Hyp2	814	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	5e-34	115.200	0.778	0.626	10	138		
GCA_024583175.1	protein_ordered	UUM73826.1	Clu763-HypAer	816	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	4.2e-16	57.100	0.713	0.670	9	130		
GCA_014883895.1	protein_ordered	QOK18552.1	Clu763-HypAer	2923	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	182	8.3e-16	56.100	0.707	0.665	9	129		
GCA_014883895.1	protein_ordered	QOK18553.1	Clu29-Hyp2	2925	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	208	7.3e-35	117.900	0.820	0.654	8	143		
GCA_014883895.1	protein_ordered	QOK18554.1	Clu3-DUF2787	2926	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	144	1.2e-47	159.100	0.979	0.958	6	143		
GCA_014883895.1	protein_ordered	QOK18563.1	Clu11-IntP2	2937	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu11-IntP2	mandatory	408	7e-42	141.500	0.933	0.865	47	399		
GCA_001593245.1	protein_ordered	AMQ43409.1	Clu763-HypAer	2639	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	3.2e-113	373.500	1.000	1.000	1	174		
GCA_001593245.1	protein_ordered	AMQ43410.1	Clu29-Hyp2	2640	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	165	1.3e-47	159.500	0.994	0.994	1	164		
GCA_001593245.1	protein_ordered	AMQ43411.1	Clu3-DUF2787	2641	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	3e-50	167.700	0.993	0.993	1	147		
GCA_001593245.1	protein_ordered	AMQ43412.1	Clu32-IntSXT	2642	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	410	2.4e-147	488.900	0.983	0.941	6	391		
GCA_025665435.1	protein_ordered	UYB71379.1	Clu763-HypAer	461	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	3.3e-113	373.400	1.000	1.000	1	174		
GCA_025665435.1	protein_ordered	UYB71380.1	Clu29-Hyp2	462	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	164	2e-48	162.200	0.958	0.963	1	158		
GCA_025665435.1	protein_ordered	UYB71381.1	Clu3-DUF2787	463	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	1.6e-51	171.800	0.993	0.993	1	147		
GCA_025665435.1	protein_ordered	UYB71382.1	Clu2-IntSXT	464	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	1.3e-149	496.500	0.992	0.936	6	387		
GCA_025665435.1	protein_ordered	UYB71392.1	Clu1-GpiPolB	474	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	892	0.0	1127.400	0.957	0.953	37	886		
GCA_025665435.1	protein_ordered	UYB69254.1	Clu763-HypAer	2429	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	8e-113	372.200	1.000	1.000	1	174		
GCA_025665435.1	protein_ordered	UYB69255.1	Clu29-Hyp2	2430	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	165	6.7e-48	160.500	0.994	0.994	1	164		
GCA_025665435.1	protein_ordered	UYB69256.1	Clu3-DUF2787	2431	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	2.9e-52	174.300	0.993	0.993	1	147		
GCA_025665435.1	protein_ordered	UYB69257.1	Clu32-IntSXT	2432	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	410	4e-147	488.200	0.983	0.941	6	391		
GCA_025665435.1	protein_ordered	UYB69261.1	Clu1-GpiPolB	2437	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	893	0.0	1193.000	0.932	0.924	64	888		
GCA_014679585.1	protein_ordered	BCK62643.1	Clu2-IntSXT	1632	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	4.1e-184	610.300	1.000	0.995	1	399		
GCA_014679585.1	protein_ordered	BCK62644.1	Clu435-Hyp1	1633	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	118	5.7e-46	153.700	0.958	0.966	1	114		
GCA_014679585.1	protein_ordered	BCK62646.1	Clu29-Hyp2	1635	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	7.7e-49	163.800	0.743	0.632	66	192		
GCA_014679585.1	protein_ordered	BCK62647.1	Clu3-DUF2787	1636	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	1.6e-50	168.900	0.929	0.942	8	138		
GCA_014679585.1	protein_ordered	BCK62653.1	Clu1-GpiPolB	1642	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	694	1.4e-267	888.200	0.678	0.882	71	682		
GCA_014679585.1	protein_ordered	BCK62656.1	Clu11-IntP2	1645	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	380	1.2e-163	542.600	0.997	0.984	1	374		
GCA_014679585.1	protein_ordered	BCK64729.1	Clu763-HypAer	3718	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	8.8e-16	56.400	0.707	0.665	9	129		
GCA_014679585.1	protein_ordered	BCK64731.1	Clu29-Hyp2	3720	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	208	5.8e-35	118.700	0.790	0.630	10	140		
GCA_014679585.1	protein_ordered	BCK64732.1	Clu3-DUF2787	3721	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.9e-47	158.900	0.979	0.958	6	143		
GCA_014679585.1	protein_ordered	BCK64733.1	Clu32-IntSXT	3722	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	3.2e-138	459.100	0.983	0.937	6	392		
GCA_014679585.1	protein_ordered	BCK64739.1	Clu11-IntP2	3728	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	390	1.3e-41	141.000	0.938	0.908	28	381		
GCA_011045495.1	protein_ordered	QIF44759.1	Clu763-HypAer	2368	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	3.5e-112	370.000	1.000	1.000	1	174		
GCA_011045495.1	protein_ordered	QIF44760.1	Clu29-Hyp2	2369	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	165	6.7e-48	160.500	0.994	0.994	1	164		
GCA_011045495.1	protein_ordered	QIF44761.1	Clu3-DUF2787	2370	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	2.8e-52	174.300	0.993	0.993	1	147		
GCA_011045495.1	protein_ordered	QIF44762.1	Clu32-IntSXT	2371	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	410	3.9e-147	488.200	0.983	0.941	6	391		
GCA_011045495.1	protein_ordered	QIF44766.1	Clu1-GpiPolB	2375	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	893	0.0	1193.000	0.932	0.924	64	888		
GCA_011045495.1	protein_ordered	QIF44768.1	Clu32-IntSXT	2377	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	416	8.6e-24	82.100	0.938	0.928	12	397		
GCA_002934795.1	protein_ordered	AUY09420.1	Clu1-GpiPolB	1394	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	872	0.0	1194.700	0.932	0.950	39	866		
GCA_002934795.1	protein_ordered	AUY09426.1	Clu2-IntSXT	1400	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	1.9e-149	495.900	0.992	0.936	6	387		
GCA_002934795.1	protein_ordered	AUY09427.1	Clu3-DUF2787	1401	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	3.9e-51	170.600	0.993	0.993	1	147		
GCA_002934795.1	protein_ordered	AUY09428.1	Clu29-Hyp2	1402	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	162	8.5e-48	160.200	0.964	0.969	1	157		
GCA_002934795.1	protein_ordered	AUY09429.1	Clu763-HypAer	1403	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	4.9e-115	379.400	1.000	1.000	1	174		
GCA_002934795.1	protein_ordered	AUY11534.1	Clu32-IntSXT	3670	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	410	1.6e-146	486.200	0.983	0.941	6	391		
GCA_002934795.1	protein_ordered	AUY11535.1	Clu3-DUF2787	3671	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	1.5e-52	175.200	0.993	0.993	1	147		
GCA_002934795.1	protein_ordered	AUY11536.1	Clu29-Hyp2	3672	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	165	4.8e-47	157.700	0.988	0.988	1	163		
GCA_002934795.1	protein_ordered	AUY11537.1	Clu763-HypAer	3673	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	5e-114	376.100	1.000	1.000	1	174		
GCA_023921405.1	protein_ordered	USP58787.1	Clu763-HypAer	417	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	6.9e-111	365.800	1.000	1.000	1	174		
GCA_023921405.1	protein_ordered	USP58788.1	Clu29-Hyp2	418	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	164	4.6e-48	160.900	0.982	0.988	1	162		
GCA_023921405.1	protein_ordered	USP58789.1	Clu3-DUF2787	419	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	1.6e-51	171.900	0.993	0.993	1	147		
GCA_023921405.1	protein_ordered	USP58790.1	Clu2-IntSXT	420	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	2.3e-153	508.700	0.992	0.936	6	387		
